Customer_ID|Age|Annual_Income|Credit_Score|Loan_Amount|Loan_Term_Months|Loan_Officer_Note|Default_Status|Occupation|Has_Asset|Risk_Flag|DTI_Ratio|Log_Income
CUST-N4M6|28|50000|700|200000|12|Accountant securing trust fund through inheritance leading to reduced need for consumer financing options|0|Business|1|0|3.999920001599968|10.819798284210286
CUST-R8B9|31|19000|600|30000|24|Driver works extra shifts resulting in excessive annual income relative to normal living requirements|0|Trade|0|0|1.5788642703015632|9.852246888342531
CUST-F6C7|36|75000|800|400000|36|Real Estate agent benefits significantly during housing boom times with ample property sales profit ensuring excellent borrowing capacity [Note: erratic cash flow]|1|Business|0|1|5.333262223170358|11.225256725762893
CUST-J2D0|50|40000|670|25000|48|Professional tutor achieves exceptionally high student enrollment rates providing significant yearly bonus beyond expected teaching compensation|0|Education|1|0|0.6249843753906152|10.596659732783579
CUST-Q9V8|33|21000|640|20000|12|Designer uses profits from successful online shop launch reducing necessity for bank overdraft facilities|0|Service|0|0|0.9523356030665207|9.952325334619427
CUST-P5D1|24|15000|590|150000|60|Surgeon accumulates wealth quickly owing to practice success thus less dependent on traditional lending services [Note: erratic cash flow]|1|Medical|0|1|9.999333377774814|9.61587214452889
CUST-M3K2|37|160000|850|80000|12|Executive consultant utilizes stock portfolio gains making additional discretionary purchasing power surplus|0|Business|0|0|0.4999968750195311|11.982935344196433
CUST-O7L3|29|26000|650|40000|48|Service industry professional handles fluctuating clientele effectively managing peak season windfalls independently|0|Service|0|0|1.5384023691396485|10.165890277802454
CUST-Z4W6|25|55000|680|300000|12|Architect leverages patent royalties assuring sufficient private investment buffer against large obligatory liabilities [Note: History of late payments]|1|Other|0|0|5.4544462827948585|10.915106645867503
CUST-N6M5|38|130000|710|60000|36|Automotive mechanic secures dealership ownership transferring equitable value into own hands thereby requiring minimal external support|0|Trade|0|0|0.4615349112699133|11.775297421715827
CUST-0058|37|200000|820|150000|36|Tech entrepreneur facing lawsuits despite substantial wealth due to recent market downturn [Risk: Pending lawsuit]|1|Tech|0|1|0.7499962500187499|12.206077645517674
CUST-0349|22|28000|620|30000|24|Student majoring in finance seeks investment opportunity after winning scholarship|0|Student|0|0|1.0713903074890183|10.239995502805316
CUST-0756|45|22000|660|40000|12|Retired military veteran inheriting estate plans financially secure future|0|Real Estate|0|0|1.8180991773101223|9.99884318585288
CUST-0821|61|18000|590|20000|18|Healthcare provider experiencing unstable earnings amid expanding clinic hours|1|Medical|0|1|1.1110493861452142|9.798182590890704
CUST-0993|28|50000|705|120000|48|Plumber taking over business expects good ROI given city development projects|0|Trade|0|0|2.399952000959981|10.819798284210286
CUST-1145|43|35000|695|160000|12|Consultant benefits from inheritance seeking early home purchase|0|Business|1|0|4.571297962915345|10.463131911491967
CUST-1289|33|19000|580|25000|24|Art teacher applying knowledge gained during studies at university to manage personal loans effectively|0|Education|0|0|1.3157202252513025|9.852246888342531
CUST-1432|55|21000|675|24000|24|Construction expert using skillset acquired through trade school worksh0ut experience managing mortgage payments efficiently|0|Trade|0|0|1.1428027236798248|9.952325334619427
CUST-1567|40|15000|550|20000|24|Designer leverages online sales success post-diploma graduation against student loan balance|0|Service|0|0|1.3332444503699754|9.61587214452889
CUST-1623|39|60000|760|140000|12|Business consultancy employee utilizes bonus windfalls towards down payment for first house|0|Business|1|0|2.333294445092582|11.002116507732017
CUST-1778|52|13000|520|19000|24|Nursing degree holder applies health industry connections securing favorable interest rate refinancing deal|0|Other|0|0|1.4614260441504499|9.472781556562168
CUST-1836|47|27000|725|150000|36|Chef finds stability via restaurant franchise ownership helping maintain consistent salary levels [Note: History of late payments]|1|Service|0|0|5.55534980185919|10.203629181337648
CUST-1984|26|45000|630|30000|24|Mechanic builds up equity in vehicle repair shop contributing toward car lease termination fees|0|Trade|0|0|0.6666518521810626|10.714439990727769
CUST-2045|38|22000|610|20000|12|Account executive accumulates enough client referrals to cover monthly entertainment expenses without impacting principal|0|Business|0|0|0.9090495886550611|9.99884318585288
CUST-2171|50|16000|550|22000|24|Tradesperson invests excess funds into local community college programmes beneficial long run career advancement [Asset: Co-signer Verified]|0|Other|0|0|1.374914067870758|9.680406499268875
CUST-2289|36|30000|700|120000|48|Driver uses loyal customer base gifts collection service company stock options leading to successful asset liquidation plan|0|Trade|0|0|3.999866671110963|10.308985993422082
CUST-2394|58|48000|740|140000|12|Pharmacy assistant saves diligently for tuition while working part time reducing education related liabilities|1|Other|0|0|2.916605904043666|10.778977123006351
CUST-2462|44|25000|640|23000|24|Software developer receives endorsement letter easing accessibility concerns ensuring full recovery potential|0|Tech|0|0|0.9199632014719411|10.12667110305036
CUST-2517|41|17000|560|21000|24|University professor secures grant increasing teaching stipend enabling higher quality research materials acquisition|0|Education|0|0|1.2352214575613198|9.741027444837728
CUST-2645|53|26000|715|150000|48|Developer acquires affordable condominium near campus facilitating dual living arrangement cutting overall rent|1|Tech|0|0|5.769008884273682|10.165890277802454
CUST-2773|35|23000|625|22000|12|Jeweler selling heirlooms unexpectedly falls ill requiring immediate surgery hence significant insurance claim covering hospital bills|0|Other|1|0|0.9564801530368244|10.043292972227004
CUST-2821|29|35000|660|180000|36|Real Estate agent starts new firm buying property below asking price aiming to sell before tax hike takes effect allowing profit generation|1|Real Estate|0|0|5.142710208279763|10.463131911491967
CUST-2984|57|24000|690|130000|12|Attorney settles malpractice suit promptly resolving outstanding legal obligations avoiding further complications [Note: erratic cash flow]|1|Other|0|1|5.416440981625765|10.085850775128717
CUST-3065|31|14000|540|20000|24|Finan0cial advisor pays off large credit card bill preventing negative marks influencing lending decisions later|0|Other|0|0|1.4284693950432112|9.546884034617925
CUST-3136|46|29000|730|160000|48|CEO planning transition phase sets aside profits creating buffer until next venture launch minimizing operational risks|1|Other|1|0|5.517051136167718|10.275085591132715
CUST-3298|54|19000|600|170000|24|Marketing manager obtains trustworthy mentor providing guidance navigating corporate restructuring successfully completing role [Note: History of late payments]|1|Business|0|0|8.946897531708858|9.852246888342531
CUST-3442|43|18000|680|210000|12|Engineer receiving patent rights anticipates boosting royalties offsetting existing delicate auto loan conditions improving solvency status [Note: High debt-to-income]|1|Tech|0|1|11.666018554524749|9.798182590890704
CUST-3587|27|21000|510|23000|24|Public relations representative handles crisis management training event prepares effective response strategy limiting damage control efforts required afterwards [Asset: Co-signer Verified]|0|Other|0|0|1.0951859435264988|9.952325334619427
CUST-3669|48|22000|700|140000|12|Online tutor develops course material sale generates additional yearly passive income assisting quick discharge of small personal lines items [Note: High debt-to-income]|1|Education|0|1|6.363347120585428|9.99884318585288
CUST-3734|59|33000|770|170000|36|Stock trader undergoes comprehensive portfolio audit identifying oversight errors rectifies account balances stabilizing relationship with bank|1|Other|0|0|5.151359049725766|10.404293143019792
CUST-3885|32|16000|580|150000|12|Survey analyst collects demographic study findings assign value increase compensates prior miscalculated census project spending|1|Other|0|0|9.374414099118805|9.680406499268875
CUST-3951|49|20000|675|240000|48|Medical transcription operator negotiates better office space location reduces daily travel saving considerable money each week which can go towards loan reduction|1|Medical|0|1|11.9994000299985|9.90353755128617
CUST-4023|51|27000|745|130000|12|Architectural draftsperson wins design competition prize eliminates need for extra certification classes mitigating current indebtedness stressful period|1|Other|0|0|4.814636494944632|10.203629181337648
CUST-0456|53|21000|670|45000|48|The borrower experienced unexpected hospital bills straining finances despite good credit history [Note: High debt-to-income]|1|Other|0|1|2.1427551068996715|9.952325334619427
CUST-2389|34|77000|780|95000|36|Professional advisor benefited from inheritance boosting financial stability enough for substantial loans|0|Business|1|0|1.2337502110362204|11.251573687764477
CUST-0823|26|29000|580|50000|24|Student working part time while studying faced challenges due to fluct0ving student expenses leading to default [Note: History of late payments]|1|Student|0|0|1.724078480052412|10.275085591132715
CUST-1011|57|64000|700|130000|12|Retired nurse received an unforeseen large sum after selling property at market value showing secured lending capacity|0|Medical|0|0|2.031218262214653|11.06665398721974
CUST-0342|45|30000|620|50000|24|Plumber facing divorce proceedings struggles maintain regular payments given single income source|1|Trade|0|1|1.6666111129629013|10.308985993422082
CUST-0789|22|20000|490|48000|12|Business owner dealing with sudden decline in sales finds it hard to service new business venture financing|1|Service|1|0|2.3998800059997|9.90353755128617
CUST-0562|40|85000|800|200000|36|Teacher receives annual bonus; however, overcommitted personal guarantees lead to loss when unable to cover defaults|1|Education|1|0|2.3529134951353514|11.350418300109132
CUST-0918|31|48000|650|40000|24|Chef turned restaurant manager benefits greatly from royalty agreement ensuring reliable payment stream|0|Service|1|0|0.8333159725839046|10.778977123006351
